chr	start	end	name	colour
chr5F	11393192	11395664	FUN_012715	'#ff0000'
chr5F	11405828	11406432	STRG.29633^chr5F^-	'#ff0000'
chr5F	11428308	11428858	FUN_012717	'#ff0000'
chr5F	11462472	11463945	FUN_012718	'#ff0000'
chr5F	11495216	11495546	FUN_012719	'#ff0000'
chr5F	11516128	11516638	FUN_012720	'#ff0000'
chr5G	21519	22172	FUN_012721	'#ff0000'
chr5G	52394	54337	FUN_012722	'#ff0000'
chr5G	57310	57611	FUN_012723	'#ff0000'
chr5G	59169	59559	FUN_012724	'#ff0000'
chr5G	76748	77655	FUN_012725	'#ff0000'
chr5G	80466	81349	FUN_012726	'#ff0000'
chr5G	81680	82890	FUN_012727	'#ff0000'
chr5G	82919	84538	FUN_012728	'#ff0000'
chr5G	108605	110421	FUN_012729	'#ff0000'
chr5G	130512	132166	FUN_012730	'#ff0000'
chr5G	132273	135627	FUN_012731	'#ff0000'
chr5G	141073	142444	FUN_012732	'#ff0000'
chr5G	170952	171208	FUN_012733	'#ff0000'
chr5G	186486	186558	FUN_012734	'#ff0000'
chr5G	188090	189303	FUN_012735	'#ff0000'
chr5G	189674	193209	FUN_012736	'#ff0000'
chr5G	199693	200769	FUN_012737	'#ff0000'
chr5G	201100	202422	FUN_012738	'#ff0000'
chr5G	210658	211793	FUN_012739	'#ff0000'
chr5G	212122	213286	FUN_012740	'#ff0000'
chr5G	223210	223561	FUN_012741	'#ff0000'
chr5G	256783	258434	FUN_012742	'#ff0000'
chr5G	259134	260519	FUN_012743	'#ff0000'
chr5G	270247	271112	FUN_012744	'#ff0000'
chr5G	271582	273321	FUN_012745	'#ff0000'
chr5G	279952	282832	FUN_012746	'#ff0000'
chr5G	302233	304032	FUN_012747	'#ff0000'
chr5G	311246	312572	STRG.29665^chr5G^-	'#ff0000'
chr5G	321800	324946	FUN_012749	'#ff0000'
chr5G	325104	327750	FUN_012750	'#ff0000'
chr5G	328460	329425	FUN_012751	'#ff0000'
chr5G	334058	335723	FUN_012752	'#ff0000'
chr5G	335974	337412	FUN_012753	'#ff0000'
chr5G	337926	339636	FUN_012754	'#ff0000'
chr5G	341377	345924	STRG.29674^chr5G^-	'#ff0000'
chr5G	357389	358327	FUN_012755	'#ff0000'
chr5G	379848	381795	FUN_012756	'#ff0000'
chr5G	388248	389818	FUN_012757	'#ff0000'
chr5G	399597	399945	FUN_012758	'#ff0000'
chr5G	402501	406891	FUN_012759	'#ff0000'
chr5G	407683	408151	FUN_012760	'#ff0000'
chr5G	408316	408431	FUN_012761	'#ff0000'
chr5G	414981	415265	FUN_012762	'#ff0000'
chr5G	415758	418175	FUN_012763	'#ff0000'
chr5G	425596	426815	FUN_012764	'#ff0000'
chr5G	432524	436127	FUN_012765	'#ff0000'
chr5G	436486	436592	FUN_012766	'#ff0000'
chr5G	443776	446819	FUN_012767	'#ff0000'
chr5G	447475	448407	FUN_012768	'#ff0000'
chr5G	461117	464006	FUN_012769	'#ff0000'
chr5G	464353	464776	FUN_012770	'#ff0000'
chr5G	465983	466819	FUN_012771	'#ff0000'
chr5G	468581	469860	FUN_012772	'#ff0000'
chr5G	470329	470609	FUN_012773	'#ff0000'
chr5G	478592	478839	FUN_012774	'#ff0000'
chr5G	483874	486428	FUN_012775	'#ff0000'
chr5G	486779	490118	FUN_012776	'#ff0000'
chr5G	491814	493661	FUN_012777	'#ff0000'
chr5G	494267	500766	FUN_012778	'#ff0000'
chr5G	508060	508361	FUN_012779	'#ff0000'
chr5G	518686	520406	FUN_012780	'#ff0000'
chr5G	520793	522317	FUN_012781	'#ff0000'
chr5G	522799	524147	FUN_012782	'#ff0000'
chr5G	524887	525286	FUN_012783	'#ff0000'
chr5G	532861	533405	FUN_012784	'#ff0000'
chr5G	547636	550532	FUN_012785	'#ff0000'
chr5G	551894	552583	FUN_012786	'#ff0000'
chr5G	558723	560852	STRG.29704^chr5G^+	'#ff0000'
chr5G	568413	569335	FUN_012788	'#ff0000'
chr5G	585018	585600	FUN_012789	'#ff0000'
chr5G	587930	589603	FUN_012790	'#ff0000'
chr5G	590956	594508	STRG.29709^chr5G^+	'#ff0000'
chr5G	596907	602195	FUN_012792	'#ff0000'
chr5G	609821	610109	FUN_012793	'#ff0000'
chr5G	620676	621198	FUN_012794	'#ff0000'
chr5G	621811	627751	FUN_012795	'#ff0000'
chr5G	628166	634357	FUN_012796	'#ff0000'
chr5G	642646	647350	FUN_012797	'#ff0000'
chr5G	654875	659405	FUN_012798	'#ff0000'
chr5G	662766	663032	FUN_012799	'#ff0000'
chr5G	678698	680142	STRG.29723^chr5G^+	'#ff0000'
chr5G	680029	680447	FUN_012801	'#ff0000'
chr5G	695288	696582	FUN_012802	'#ff0000'
chr5G	707332	707621	FUN_012803	'#ff0000'
chr5G	714204	716821	STRG.29732^chr5G^+	'#ff0000'
chr5G	717410	719287	FUN_012805	'#ff0000'
chr5G	725864	728000	STRG.29733^chr5G^-	'#ff0000'
chr5G	728141	728853	FUN_012807	'#ff0000'
chr5G	732510	733890	FUN_012808	'#ff0000'
chr5G	737492	739056	FUN_012809	'#ff0000'
chr5G	750695	751701	FUN_012810	'#ff0000'
chr5G	765825	768899	FUN_012811	'#ff0000'
chr5G	769589	772181	FUN_012812	'#ff0000'
chr5G	772860	773226	FUN_012813	'#ff0000'
chr5G	773629	775194	FUN_012814	'#ff0000'
chr5G	776290	777097	FUN_012815	'#ff0000'
chr5G	777209	778461	FUN_012816	'#ff0000'
chr5G	783865	783951	FUN_012817	'#ff0000'
chr5G	785695	787433	STRG.29745^chr5G^-	'#ff0000'
chr5G	796388	796796	FUN_012819	'#ff0000'
chr5G	833480	834486	FUN_012820	'#ff0000'
chr5G	840942	841287	FUN_012821	'#ff0000'
chr5G	850657	851663	FUN_012822	'#ff0000'
chr5G	861061	862872	FUN_012823	'#ff0000'
chr5G	863370	863846	FUN_012824	'#ff0000'
chr5G	865849	866181	FUN_012825	'#ff0000'
chr5G	866620	868067	FUN_012826	'#ff0000'
chr5G	878396	881161	FUN_012827	'#ff0000'
chr5G	881990	884778	FUN_012828	'#ff0000'
chr5G	889910	890752	FUN_012829	'#ff0000'
chr5G	890823	891172	FUN_012830	'#ff0000'
chr5G	905792	906134	FUN_012831	'#ff0000'
chr5G	908299	908675	FUN_012832	'#ff0000'
chr5G	911287	911931	FUN_012833	'#ff0000'
chr5G	912664	916832	FUN_012834	'#ff0000'
chr5G	917151	917245	FUN_012835	'#ff0000'
chr5G	926436	926713	FUN_012836	'#ff0000'
chr5G	930136	931457	FUN_012837	'#ff0000'
chr5G	933749	935071	FUN_012838	'#ff0000'
chr5G	938983	942469	FUN_012839	'#ff0000'
chr5G	957066	959756	FUN_012840	'#ff0000'
chr5G	974628	975838	FUN_012841	'#ff0000'
chr5G	976209	976675	FUN_012842	'#ff0000'
chr5G	977099	977760	FUN_012843	'#ff0000'
chr5G	978505	978576	FUN_012844	'#ff0000'
chr5G	978993	979665	FUN_012845	'#ff0000'
chr5G	980243	980701	FUN_012846	'#ff0000'
chr5G	981116	982084	FUN_012847	'#ff0000'
chr5G	982561	986226	FUN_012848	'#ff0000'
chr5G	1013562	1015665	FUN_012849	'#ff0000'
chr5G	1016322	1017925	STRG.29768^chr5G^-	'#ff0000'
chr5G	1034151	1034237	FUN_012851	'#ff0000'
chr5G	1035973	1036760	FUN_012852	'#ff0000'
chr5G	1038093	1038458	FUN_012853	'#ff0000'
chr5G	1038557	1042347	FUN_012854	'#ff0000'
chr5G	1052941	1053947	FUN_012855	'#ff0000'
chr5G	1054931	1055436	FUN_012856	'#ff0000'
chr5G	1063203	1070132	FUN_012857	'#ff0000'
chr5G	1070347	1071074	FUN_012858	'#ff0000'
chr5G	1071351	1075646	FUN_012859	'#ff0000'
chr5G	1122575	1122821	FUN_012860	'#ff0000'
chr5G	1139723	1140125	FUN_012861	'#ff0000'
chr5G	1140432	1142657	FUN_012862	'#ff0000'
chr5G	1159704	1160262	FUN_012863	'#ff0000'
chr5G	1160720	1161638	FUN_012864	'#ff0000'
chr5G	1178461	1179547	FUN_012865	'#ff0000'
chr5G	1194736	1195243	FUN_012866	'#ff0000'
chr5G	1259151	1260235	FUN_012867	'#ff0000'
chr5G	1265834	1266746	FUN_012868	'#ff0000'
chr5G	1293673	1294147	FUN_012869	'#ff0000'
chr5G	1294643	1296195	FUN_012870	'#ff0000'
chr5G	1329253	1331857	FUN_012871	'#ff0000'
chr5G	1335101	1336695	STRG.29797^chr5G^+	'#ff0000'
chr5G	1337343	1338682	FUN_012873	'#ff0000'
chr5G	1339870	1340310	FUN_012874	'#ff0000'
chr5G	1341379	1341859	FUN_012875	'#ff0000'
chr5G	1347123	1348434	FUN_012876	'#ff0000'
chr5G	1358107	1358655	FUN_012877	'#ff0000'
chr5G	1374266	1374557	FUN_012878	'#ff0000'
chr5G	1374678	1378217	FUN_012879	'#ff0000'
chr5G	1384992	1385406	FUN_012880	'#ff0000'
chr5G	1385435	1386263	FUN_012881	'#ff0000'
chr5G	1396260	1396698	FUN_012882	'#ff0000'
chr5G	1397273	1398822	FUN_012883	'#ff0000'
chr5G	1406576	1407635	FUN_012884	'#ff0000'
chr5G	1464520	1465051	FUN_012885	'#ff0000'
chr5G	1481244	1481429	FUN_012886	'#ff0000'
chr5G	1539179	1539524	FUN_012887	'#ff0000'
chr5G	1539550	1540298	FUN_012888	'#ff0000'
chr5G	1540346	1541131	FUN_012889	'#ff0000'
chr5G	1541485	1541854	FUN_012890	'#ff0000'
chr5G	1542098	1543813	FUN_012891	'#ff0000'
chr5G	1550146	1551702	FUN_012892	'#ff0000'
chr5G	1557254	1558974	FUN_012893	'#ff0000'
chr5G	1559758	1562608	STRG.29813^chr5G^-	'#ff0000'
chr5G	1561879	1562470	FUN_012895	'#ff0000'
chr5G	1563889	1565175	FUN_012896	'#ff0000'
chr5G	1565565	1566919	FUN_012897	'#ff0000'
chr5G	1567949	1568261	FUN_012898	'#ff0000'
chr5G	1581483	1583275	FUN_012899	'#ff0000'
chr5G	1583899	1584716	FUN_012900	'#ff0000'
chr5G	1592939	1593401	FUN_012901	'#ff0000'
chr5G	1594238	1594647	FUN_012902	'#ff0000'
chr5G	1597595	1598723	FUN_012903	'#ff0000'
chr5G	1598960	1599459	FUN_012904	'#ff0000'
chr5G	1599921	1602319	FUN_012905	'#ff0000'
chr5G	1604285	1604945	FUN_012906	'#ff0000'
chr5G	1605280	1607030	FUN_012907	'#ff0000'
chr5G	1608488	1609993	FUN_012908	'#ff0000'
chr5G	1610600	1611600	FUN_012909	'#ff0000'
chr5G	1618928	1620490	FUN_012910	'#ff0000'
chr5G	1621774	1622308	FUN_012911	'#ff0000'
chr5G	1625105	1626456	FUN_012912	'#ff0000'
chr5G	1631972	1632598	FUN_012913	'#ff0000'
chr5G	1641526	1643112	STRG.29830^chr5G^+	'#ff0000'
chr5G	1643249	1644098	FUN_012915	'#ff0000'
chr5G	1644609	1645791	FUN_012916	'#ff0000'
chr5G	1646092	1648761	FUN_012917	'#ff0000'
chr5G	1651499	1653219	FUN_012918	'#ff0000'
chr5G	1682229	1684452	STRG.29836^chr5G^-	'#ff0000'
chr5G	1683716	1685052	FUN_012920	'#ff0000'
chr5G	1695027	1696033	FUN_012921	'#ff0000'
chr5G	1711337	1712511	FUN_012922	'#ff0000'
chr5G	1718766	1722324	FUN_012923	'#ff0000'
chr5G	1736068	1738531	FUN_012924	'#ff0000'
chr5G	1739345	1741356	FUN_012925	'#ff0000'
chr5G	1741381	1742950	FUN_012926	'#ff0000'
chr5G	1747100	1747944	FUN_012927	'#ff0000'
chr5G	1748232	1752407	FUN_012928	'#ff0000'
chr5G	1764109	1764706	FUN_012929	'#ff0000'
chr5G	1765169	1767218	FUN_012930	'#ff0000'
chr5G	1769256	1770027	FUN_012931	'#ff0000'
chr5G	1784284	1789022	FUN_012932	'#ff0000'
chr5G	1798759	1801342	FUN_012933	'#ff0000'
chr5G	1802359	1807503	FUN_012934	'#ff0000'
chr5G	1809012	1809663	FUN_012935	'#ff0000'
chr5G	1813629	1814232	FUN_012936	'#ff0000'
chr5G	1815034	1815631	FUN_012937	'#ff0000'
chr5G	1826400	1827060	FUN_012938	'#ff0000'
chr5G	1845829	1846766	FUN_012939	'#ff0000'
chr5G	1856820	1861236	FUN_012940	'#ff0000'
chr5G	1877162	1878252	FUN_012941	'#ff0000'
chr5G	1884481	1886931	FUN_012942	'#ff0000'
chr5G	1889694	1891380	STRG.29869^chr5G^+	'#ff0000'
chr5G	1891457	1894075	FUN_012944	'#ff0000'
chr5G	1898226	1899712	FUN_012945	'#ff0000'
chr5G	1900788	1903053	FUN_012946	'#ff0000'
chr5G	1918780	1918981	FUN_012947	'#ff0000'
chr5G	1922135	1923081	FUN_012948	'#ff0000'
chr5G	1925309	1925713	FUN_012949	'#ff0000'
chr5G	1925735	1926544	FUN_012950	'#ff0000'
chr5G	1939640	1940285	FUN_012951	'#ff0000'
chr5G	1948614	1948685	FUN_012952	'#ff0000'
chr5G	1948822	1948889	FUN_012953	'#ff0000'
chr5G	1954658	1959128	FUN_012954	'#ff0000'
chr5G	1959962	1962513	FUN_012955	'#ff0000'
chr5G	1962920	1963824	FUN_012956	'#ff0000'
chr5G	1963956	1965465	FUN_012957	'#ff0000'
chr5G	1967785	1969781	FUN_012958	'#ff0000'
chr5G	1972360	1974116	FUN_012959	'#ff0000'
chr5G	1976523	1977062	FUN_012960	'#ff0000'
chr5G	1979279	1981199	STRG.29891^chr5G^-	'#ff0000'
chr5G	1982232	1984801	FUN_012961	'#ff0000'
chr5G	1987217	1988506	FUN_012962	'#ff0000'
chr5G	1989640	1991002	FUN_012963	'#ff0000'
chr5G	1997460	1999655	FUN_012964	'#ff0000'
chr5G	2011017	2011626	FUN_012965	'#ff0000'
chr5G	2026279	2026986	FUN_012966	'#ff0000'
chr5G	2033944	2034292	FUN_012967	'#ff0000'
chr5G	2037164	2039077	FUN_012968	'#ff0000'
chr5G	2039435	2040253	FUN_012969	'#ff0000'
chr5G	2040918	2042948	FUN_012970	'#ff0000'
chr5G	2043052	2045439	FUN_012971	'#ff0000'
chr5G	2050798	2052552	STRG.29902^chr5G^-	'#ff0000'
chr5G	2067830	2069340	FUN_012973	'#ff0000'
chr5G	2075698	2076798	FUN_012974	'#ff0000'
chr5G	2079387	2080180	FUN_012975	'#ff0000'
chr5G	2098342	2099215	FUN_012976	'#ff0000'
chr5G	2100949	2104251	FUN_012977	'#ff0000'
chr5G	2108115	2108306	FUN_012978	'#ff0000'
chr5G	2135831	2138965	FUN_012979	'#ff0000'
chr5G	2141465	2141866	FUN_012980	'#ff0000'
chr5G	2141869	2145934	FUN_012981	'#ff0000'
chr5G	2157537	2161326	FUN_012982	'#ff0000'
chr5G	2161361	2161712	FUN_012983	'#ff0000'
chr5G	2162218	2163494	FUN_012984	'#ff0000'
chr5G	2164664	2166992	FUN_012985	'#ff0000'
chr5G	2167577	2167664	FUN_012986	'#ff0000'
chr5G	2179069	2180978	FUN_012987	'#ff0000'
chr5G	2181388	2181469	FUN_012988	'#ff0000'
chr5G	2186541	2188384	FUN_012989	'#ff0000'
chr5G	2198222	2199097	FUN_012990	'#ff0000'
chr5G	2200118	2200541	FUN_012991	'#ff0000'
chr5G	2200672	2201540	FUN_012992	'#ff0000'
chr5G	2202080	2212892	FUN_012993	'#ff0000'
chr5G	2219879	2221485	FUN_012994	'#ff0000'
chr5G	2226780	2227599	FUN_012995	'#ff0000'
chr5G	2233472	2234158	FUN_012996	'#ff0000'
chr5G	2234303	2235504	FUN_012997	'#ff0000'
chr5G	2239975	2241003	FUN_012998	'#ff0000'
chr5G	2243165	2245414	FUN_012999	'#ff0000'
chr5G	2245585	2248162	FUN_013000	'#ff0000'
chr5G	2251553	2252448	FUN_013001	'#ff0000'
chr5G	2254249	2255548	FUN_013002	'#ff0000'
chr5G	2257850	2258220	STRG.29939^chr5G^+	'#ff0000'
chr5G	2259950	2262553	FUN_013003	'#ff0000'
chr5G	2263281	2263762	FUN_013004	'#ff0000'
chr5G	2269840	2271492	FUN_013005	'#ff0000'
chr5G	2271974	2275808	FUN_013006	'#ff0000'
chr5G	2276639	2277930	FUN_013007	'#ff0000'
chr5G	2287455	2289117	FUN_013008	'#ff0000'
chr5G	2289557	2289936	FUN_013009	'#ff0000'
chr5G	2299578	2301058	FUN_013010	'#ff0000'
chr5G	2303293	2305455	FUN_013011	'#ff0000'
chr5G	2310989	2311246	FUN_013012	'#ff0000'
chr5G	2315432	2315771	FUN_013013	'#ff0000'
chr5G	2316373	2318812	FUN_013014	'#ff0000'
chr5G	2321195	2322129	FUN_013015	'#ff0000'
chr5G	2328528	2331740	FUN_013016	'#ff0000'
chr5G	2332620	2335935	FUN_013017	'#ff0000'
chr5G	2360097	2361032	FUN_013018	'#ff0000'
chr5G	2361133	2362098	FUN_013019	'#ff0000'
chr5G	2373338	2375192	FUN_013020	'#ff0000'
chr5G	2394339	2395713	FUN_013021	'#ff0000'
chr5G	2396951	2397328	FUN_013022	'#ff0000'
chr5G	2402417	2402503	FUN_013023	'#ff0000'
chr5G	2405083	2406069	FUN_013024	'#ff0000'
chr5G	2406333	2407361	FUN_013025	'#ff0000'
chr5G	2407528	2411446	FUN_013026	'#ff0000'
chr5G	2415578	2416120	FUN_013027	'#ff0000'
chr5G	2418988	2423790	STRG.29965^chr5G^-	'#ff0000'
chr5G	2430373	2431954	FUN_013030	'#ff0000'
chr5G	2432506	2433976	FUN_013031	'#ff0000'
chr5G	2439225	2439651	FUN_013032	'#ff0000'
chr5G	2440167	2440559	FUN_013033	'#ff0000'
chr5G	2440716	2443815	FUN_013034	'#ff0000'
chr5G	2460685	2462014	FUN_013035	'#ff0000'
chr5G	2462857	2463688	FUN_013036	'#ff0000'
chr5G	2466599	2469114	STRG.29975^chr5G^+	'#ff0000'
chr5G	2466794	2467358	FUN_013037	'#ff0000'
chr5G	2469298	2470764	FUN_013039	'#ff0000'
chr5G	2473648	2476465	STRG.29977^chr5G^+	'#ff0000'
chr5G	2505297	2508081	FUN_013041	'#ff0000'
chr5G	2512213	2512473	FUN_013042	'#ff0000'
chr5G	2523158	2524849	FUN_013043	'#ff0000'
chr5G	2528204	2528920	FUN_013044	'#ff0000'
chr5G	2531551	2532412	FUN_013045	'#ff0000'
chr5G	2532675	2533425	FUN_013046	'#ff0000'
chr5G	2538437	2540345	FUN_013047	'#ff0000'
chr5G	2545669	2546237	FUN_013048	'#ff0000'
chr5G	2546937	2555252	FUN_013049	'#ff0000'
chr5G	2562228	2563659	FUN_013050	'#ff0000'
chr5G	2570570	2571756	FUN_013051	'#ff0000'
chr5G	2582647	2583446	FUN_013052	'#ff0000'
chr5G	2584593	2585817	FUN_013053	'#ff0000'
chr5G	2586781	2586862	FUN_013054	'#ff0000'
chr5G	2587279	2588326	FUN_013055	'#ff0000'
chr5G	2596391	2597294	FUN_013056	'#ff0000'
chr5G	2602965	2603504	FUN_013057	'#ff0000'
chr5G	2616042	2618034	FUN_013058	'#ff0000'
chr5G	2618637	2618988	FUN_013059	'#ff0000'
chr5G	2619422	2624871	STRG.29998^chr5G^+	'#ff0000'
chr5G	2623691	2625080	FUN_013061	'#ff0000'
chr5G	2625998	2630097	FUN_013062	'#ff0000'
chr5G	2635607	2636072	FUN_013063	'#ff0000'
chr5G	2641343	2645455	FUN_013064	'#ff0000'
chr5G	2658153	2658980	FUN_013065	'#ff0000'
chr5G	2659401	2660751	FUN_013066	'#ff0000'
chr5G	2661087	2661162	FUN_013067	'#ff0000'
chr5G	2668363	2669761	FUN_013068	'#ff0000'
chr5G	2670747	2671158	FUN_013069	'#ff0000'
chr5G	2676121	2680567	FUN_013070	'#ff0000'
chr5G	2698838	2701005	FUN_013071	'#ff0000'
chr5G	2701636	2702936	FUN_013072	'#ff0000'
chr5G	2708826	2713182	FUN_013073	'#ff0000'
chr5G	2721027	2722416	FUN_013074	'#ff0000'
chr5G	2747094	2751803	FUN_013075	'#ff0000'
chr5G	2766237	2768603	STRG.30021^chr5G^+	'#ff0000'
chr5G	2774521	2775871	FUN_013077	'#ff0000'
chr5G	2785711	2787295	FUN_013078	'#ff0000'
chr5G	2795029	2796441	FUN_013079	'#ff0000'
chr5G	2821533	2826057	FUN_013080	'#ff0000'
chr5G	2826431	2828795	FUN_013081	'#ff0000'
chr5G	2847390	2847979	FUN_013082	'#ff0000'
chr5G	2849488	2849903	FUN_013083	'#ff0000'
chr5G	2850301	2851459	FUN_013084	'#ff0000'
chr5G	2855955	2856027	FUN_013085	'#ff0000'
chr5G	2857132	2857838	FUN_013086	'#ff0000'
chr5G	2858506	2859696	FUN_013087	'#ff0000'
chr5G	2859797	2860659	FUN_013088	'#ff0000'
chr5G	2873502	2874545	FUN_013089	'#ff0000'
chr5G	2890507	2892609	FUN_013090	'#ff0000'
chr5G	2893076	2897813	FUN_013091	'#ff0000'
chr5G	2907406	2908304	FUN_013092	'#ff0000'
chr5G	2921066	2921499	FUN_013093	'#ff0000'
chr5G	2926125	2927121	FUN_013094	'#ff0000'
chr5G	2927399	2928651	FUN_013095	'#ff0000'
chr5G	2929646	2932124	FUN_013096	'#ff0000'
chr5G	2938855	2940179	FUN_013097	'#ff0000'
chr5G	2948316	2952405	FUN_013098	'#ff0000'
chr5G	2962951	2966035	FUN_013099	'#ff0000'
chr5G	2971969	2973931	FUN_013100	'#ff0000'
chr5G	2978512	2978598	FUN_013101	'#ff0000'
chr5G	2981922	2982220	FUN_013102	'#ff0000'
chr5G	2983535	2985144	FUN_013103	'#ff0000'
chr5G	2985233	2986798	FUN_013104	'#ff0000'
chr5G	2987739	2989664	STRG.30053^chr5G^+	'#ff0000'
chr5G	3008880	3017937	FUN_013106	'#ff0000'
chr5G	3021317	3024829	FUN_013107	'#ff0000'
chr5G	3031596	3032043	FUN_013108	'#ff0000'
chr5G	3037246	3039950	FUN_013109	'#ff0000'
chr5G	3049461	3051886	FUN_013110	'#ff0000'
chr5G	3055417	3055809	FUN_013111	'#ff0000'
chr5G	3062554	3065136	FUN_013112	'#ff0000'
chr5G	3066694	3070686	FUN_013113	'#ff0000'
chr5G	3070871	3072962	FUN_013114	'#ff0000'
chr5G	3077988	3079556	FUN_013115	'#ff0000'
chr5G	3083364	3083436	FUN_013116	'#ff0000'
chr5G	3091650	3092885	STRG.30072^chr5G^+	'#ff0000'
chr5G	3097852	3098453	FUN_013118	'#ff0000'
chr5G	3112473	3112977	FUN_013119	'#ff0000'
chr5G	3116053	3116929	FUN_013120	'#ff0000'
chr5G	3121793	3122048	FUN_013121	'#ff0000'
chr5G	3122765	3125932	FUN_013122	'#ff0000'
chr5G	3126244	3128478	FUN_013123	'#ff0000'
chr5G	3142693	3142990	FUN_013124	'#ff0000'
chr5G	3147855	3149001	FUN_013125	'#ff0000'
chr5G	3149090	3149612	FUN_013126	'#ff0000'
chr5G	3158390	3160216	FUN_013127	'#ff0000'
chr5G	3165358	3165705	FUN_013128	'#ff0000'
chr5G	3166268	3168693	FUN_013129	'#ff0000'
chr5G	3169697	3172202	FUN_013130	'#ff0000'
chr5G	3180922	3182115	FUN_013131	'#ff0000'
chr5G	3185604	3187215	FUN_013132	'#ff0000'
chr5G	3187414	3189488	FUN_013133	'#ff0000'
chr5G	3191936	3192952	FUN_013134	'#ff0000'
chr5G	3193272	3196308	FUN_013135	'#ff0000'
chr5G	3196704	3201094	FUN_013136	'#ff0000'
chr5G	3205758	3209188	FUN_013137	'#ff0000'
chr5G	3209723	3210981	FUN_013138	'#ff0000'
chr5G	3211930	3212689	FUN_013139	'#ff0000'
chr5G	3237892	3239410	FUN_013140	'#ff0000'
chr5G	3239809	3240087	FUN_013141	'#ff0000'
chr5G	3260932	3262320	FUN_013142	'#ff0000'
chr5G	3266927	3266998	FUN_013143	'#ff0000'
chr5G	3280227	3282388	FUN_013144	'#ff0000'
chr5G	3285185	3289947	FUN_013145	'#ff0000'
chr5G	3307767	3309330	FUN_013146	'#ff0000'
chr5G	3338400	3339174	FUN_013147	'#ff0000'
chr5G	3346220	3347226	FUN_013148	'#ff0000'
chr5G	3348822	3349171	FUN_013149	'#ff0000'
chr5G	3350335	3351936	FUN_013150	'#ff0000'
chr5G	3352079	3353120	FUN_013151	'#ff0000'
chr5G	3358438	3362683	FUN_013152	'#ff0000'
chr5G	3377990	3381623	FUN_013153	'#ff0000'
chr5G	3384666	3385500	FUN_013154	'#ff0000'
chr5G	3385819	3386102	FUN_013155	'#ff0000'
chr5G	3386289	3388067	FUN_013156	'#ff0000'
chr5G	3394159	3394532	FUN_013157	'#ff0000'
chr5G	3395504	3399559	FUN_013158	'#ff0000'
chr5G	3436548	3436843	FUN_013159	'#ff0000'
chr5G	3437178	3439428	FUN_013160	'#ff0000'
chr5G	3453188	3456393	FUN_013161	'#ff0000'
chr5G	3463401	3465330	FUN_013162	'#ff0000'
chr5G	3467496	3468474	FUN_013163	'#ff0000'
chr5G	3468615	3469716	FUN_013164	'#ff0000'
chr5G	3479824	3484400	FUN_013165	'#ff0000'
chr5G	3491759	3494964	FUN_013166	'#ff0000'
chr5G	3501960	3503889	FUN_013167	'#ff0000'
chr5G	3505932	3507033	FUN_013168	'#ff0000'
chr5G	3507174	3508275	FUN_013169	'#ff0000'
chr5G	3513970	3519093	FUN_013170	'#ff0000'
chr5G	3519836	3524155	FUN_013171	'#ff0000'
chr5G	3524691	3526561	FUN_013172	'#ff0000'
chr5G	3527243	3527719	FUN_013173	'#ff0000'
chr5G	3527999	3529911	FUN_013174	'#ff0000'
chr5G	3532775	3533186	FUN_013175	'#ff0000'
chr5G	3552670	3555244	FUN_013176	'#ff0000'
chr5G	3557180	3557981	FUN_013177	'#ff0000'
chr5G	3562684	3564615	FUN_013178	'#ff0000'
chr5G	3572855	3574842	FUN_013179	'#ff0000'
chr5G	3575415	3576265	FUN_013180	'#ff0000'
chr5G	3599522	3601852	FUN_013181	'#ff0000'
chr5G	3622647	3623262	FUN_013182	'#ff0000'
chr5G	3625523	3627148	FUN_013183	'#ff0000'
chr5G	3627363	3628730	FUN_013184	'#ff0000'
chr5G	3628808	3630073	FUN_013185	'#ff0000'
chr5G	3635713	3636556	FUN_013186	'#ff0000'
chr5G	3657131	3658311	FUN_013187	'#ff0000'
chr5G	3662273	3663166	FUN_013188	'#ff0000'
chr5G	3663357	3664903	FUN_013189	'#ff0000'
chr5G	3666152	3668528	FUN_013190	'#ff0000'
chr5G	3668816	3669418	FUN_013191	'#ff0000'
chr5G	3678573	3679607	FUN_013192	'#ff0000'
chr5G	3680440	3682116	FUN_013193	'#ff0000'
chr5G	3682662	3686387	FUN_013194	'#ff0000'
chr5G	3697580	3701533	FUN_013195	'#ff0000'
chr5G	3703025	3708539	FUN_013196	'#ff0000'
chr5G	3712650	3714543	FUN_013197	'#ff0000'
chr5G	3714979	3715431	FUN_013198	'#ff0000'
chr5G	3720559	3722179	FUN_013199	'#ff0000'
chr5G	3728543	3728952	FUN_013200	'#ff0000'
chr5G	3729021	3729925	FUN_013201	'#ff0000'
chr5G	3735790	3736864	FUN_013202	'#ff0000'
chr5G	3737242	3738892	FUN_013203	'#ff0000'
chr5G	3737787	3741731	STRG.30176^chr5G^-	'#ff0000'
chr5G	3748494	3748949	FUN_013205	'#ff0000'
chr5G	3750628	3756934	STRG.30177^chr5G^-	'#ff0000'
chr5G	3762727	3765193	FUN_013207	'#ff0000'
chr5G	3773181	3773523	FUN_013208	'#ff0000'
chr5G	3774090	3775659	FUN_013209	'#ff0000'
chr5G	3787625	3790020	FUN_013210	'#ff0000'
chr5G	3790084	3791372	FUN_013211	'#ff0000'
chr5G	3798293	3801594	FUN_013212	'#ff0000'
chr5G	3803896	3804735	FUN_013213	'#ff0000'
chr5G	3809932	3811588	FUN_013214	'#ff0000'
